PG.UniProtIds	NCD1	NCD2	NCD3	NCD4	HFD1	HFD2	HFD3	HFD4	HFDLEA1	HFDLEA2	HFDLEA3	HFDLEA4
Q99PM3	299.0059814	461.4934692	194.1531525	264.8887634	100.5002136	190.3920593	217.0018005	140.8022461	0	121.3272247	241.0177917	161.0553894
Q99PT1	3388.947021	3509.004395	3280.079346	3575.572021	2819.537109	3362.544678	3085.388672	3367.009033	2964.912842	3186.81958	2939.048096	3042.0354
Q99PU8	123.4764938	110.4495239	123.4845428	129.6587677	130.6170197	128.3196716	106.7448044	131.6960449	75.48641205	145.5142517	139.7046509	103.4617996
Q99PV0	224.8416443	355.0747681	357.3970947	282.1246948	286.2532654	364.7552795	343.1667786	413.9372559	352.8282166	294.1661682	328.256897	326.4458923
Q99PW4	230.1616516	303.7032166	248.4334412	233.0021515	141.830307	193.2559967	111.5624161	129.0263824	179.7537994	81.23688507	135.1878815	125.4585953
Q9CPP0	86.83209991	75.18063354	89.73714447	0	0	60.58317947	94.81220245	175.5188141	64.8602066	0	36.55659103	70.96270752
Q9CPP6	3194.353027	3267.439453	3437.038574	3016.861572	2502.618896	3035.09668	3082.160889	2663.716309	3286.091797	4131.562012	3239.062744	2663.303223
Q9CPQ1	4579.909668	5812.635254	4316.23877	5745.433105	4414.619141	3581.818359	5149.816406	3950.453369	5022.489258	5446.569336	6181.446777	5846.985352
Q9CPQ3	517.2026367	842.7711182	326.2234802	557.3326416	345.478302	349.7289124	391.0546875	343.8638916	442.936615	300.8132324	472.8342285	500.6386719
Q9CPQ8	6891.009766	7233.601563	8014.882813	7530.487793	3949.219482	5146.902344	5616.76416	5224.115723	6032.70166	6125.725098	7446.504395	5949.506836
Q9CPR1	139.5168915	146.0152435	240.2036438	99.44946289	46.01251602	140.3791962	51.01441574	124.6229019	82.62148285	74.00509644	95.42515564	58.13652039
Q9CPR4	3836.125488	3774.753906	3895.440918	4177.441895	4715.928711	4508.714844	3997.507324	4383.114746	3887.428223	4354.53125	4255.766113	4414.208008
Q9CPR5	305.4156494	265.2756348	224.7767029	312.1115723	239.001297	270.8026733	235.09729	262.4532776	214.7234955	314.2895813	251.6716156	251.5506744
Q9CPS6	206.5737915	87.93891907	118.1150131	182.002243	95.14006042	81.23126221	128.6924591	184.821167	87.87876892	110.8730316	163.1207733	144.7713623
Q9CPT3	33.09403229	112.6171112	128.6771088	105.2039642	155.0817261	169.2767029	133.528656	121.534935	122.4138412	100.5815811	74.91178131	166.1257935
Q9CPT4	1762.268799	1748.5448	1239.744263	2074.126221	1992.79187	1607.435181	2138.916992	2090.533447	1174.851685	912.7611084	1159.477417	1736.491211
Q9CPT5	174.901535	167.7944489	120.5010757	168.4180908	165.0844574	160.3099518	153.040802	170.7708282	162.6104431	201.151001	93.8229599	200.4048615
Q9CPU0	15066.2832	13166.4541	14472.2002	15921.96191	16910.04492	17436.82813	18491.43945	18786.17969	18210.53516	17868.4707	17339.1875	19677.5293
Q9CPU2	188.1182251	378.058197	329.8717957	288.9898987	267.3855286	228.8340912	283.609314	208.3526306	142.3192291	198.5521088	176.1358032	353.9147644
Q9CPV3	47.87412643	102.4489517	130.4359283	152.5899963	131.743866	29.24183273	23.75975418	66.76051331	60.34248352	138.749939	90.27167511	157.2535095
Q9CPV4	1595.967285	1481.510376	1563.783813	1418.984619	1831.041626	1621.536987	1731.706421	1694.124756	1696.049072	1782.77771	1619.015137	1819.276611
Q9CPW2	226.6412506	336.2942505	535.5371094	300.9724121	198.098999	166.4884491	228.2798462	207.8905487	241.9828339	136.1847839	214.0704498	141.9516296
Q9CPW3	49.51821518	68.13226318	51.61130905	0	60.59454346	27.01333237	62.38152695	0	88.43021393	68.38424683	11.49335861	50.85889053
Q9CPW4	1268.935059	1195.848389	1296.574219	1177.097412	1346.376709	1166.094849	1099.530884	1036.668213	1126.960205	1157.80481	1141.811646	1468.029297
Q9CPX6	511.7647705	482.3628235	403.5864868	370.5975342	383.0529785	405.1419678	437.0940857	511.2115784	508.9285278	483.6295471	438.9415588	539.6773071
Q9CPX7	349.0502014	392.0380554	412.6831665	372.6494751	368.7681274	240.8980408	241.8548126	232.1930237	271.5761719	377.1696472	304.4821167	322.421051
Q9CPX8	7985.062012	4661.424805	1550.352051	7486.434082	6760.310547	8058.762207	6633.252441	4910.213867	5941.153809	7697.383301	7842.019531	6171.096191
Q9CPY1	251.4336243	323.504303	227.9252167	270.9978638	139.1271515	186.9455872	255.1153717	174.0888062	151.3318176	194.5112305	245.0922089	73.23940277
Q9CPY7	11575.49609	11260.56934	9744.923828	11888.68262	10143.45801	10169.49121	10102.21973	9738.930664	10745.18457	10717.11621	10809.21973	9718.202148
Q9CPZ8	483.3448792	354.2495117	473.5512085	338.1536255	667.2792358	500.5464783	301.190094	396.5542908	348.6904602	408.8623657	528.6096191	526.380127
Q9CQ00	228.1527863	188.5357361	245.4433746	117.0669327	187.7441864	20.77926636	0	13.37189579	71.24463654	166.0063629	153.5626221	0
Q9CQ06	271.2828674	229.4244537	236.3863068	181.0202179	147.4750519	149.2128754	133.2738037	188.8349609	184.9640808	196.4909363	181.7103882	134.7648621
Q9CQ10	139.4342041	242.8158569	307.1878052	209.0544586	313.517395	325.7473755	284.7241211	254.3681793	175.5245361	157.5869293	344.9401855	270.1733398
Q9CQ19	34.05145645	696.1781616	394.0928955	38.9479599	64.94799805	59.22153091	81.41168213	95.86126709	77.44644928	92.70720673	41.31607056	65.3855896
Q9CQ22	226.2793732	236.5982819	298.7512512	162.7155457	248.5591888	209.7541199	237.4614868	246.4478607	248.3603516	252.8435822	223.9454956	294.7019043
Q9CQ40	218.9067078	247.1242218	309.0874939	321.0286255	186.9941406	219.3056793	245.0471191	196.9636841	186.1521759	227.0994415	215.8922577	228.6850128
Q9CQ43	133.4863281	52.46769333	147.5351105	48.92337036	95.0670166	68.34290314	39.51402664	70.56983185	38.74790573	72.45959473	49.24283218	87.66989899
Q9CQ45	139.6545258	175.2692719	73.0304718	74.37412262	228.5870056	87.07640839	205.3778687	114.8284912	55.33324814	91.52359772	120.7354202	61.50382614
Q9CQ48	217.747879	0	196.5913239	69.55647278	0	57.5957756	230.2431335	170.3106842	39.29098511	88.08429718	127.5680542	0
Q9CQ49	100.1049042	127.4487762	118.2199707	97.59923553	174.9735718	96.49513245	106.8492584	107.1731873	49.68183517	117.7478409	88.87278748	89.84088135
Q9CQ52	69.10942841	55.89011002	2063.213867	0	50.79123306	0	0	19.58473015	0	0	0	0
Q9CQ54	2426.760986	2245.585693	1285.219604	2445.256348	2313.78125	2298.122803	2093.80957	2471.240723	2494.218018	2082.415771	2621.648926	2290.966064
Q9CQ56	148.6334839	99.15699005	136.5436859	148.9260864	101.4360046	142.8246765	89.68726349	152.8550568	157.1768799	93.53524017	135.549408	111.0052032
Q9CQ60	3264.744385	2706.325684	2888.473145	2414.955566	2611.026611	2936.17041	2737.609131	2785.29126	3275.361084	3526.120117	2755.960693	3148.841553
Q9CQ62	23584.70703	21359.37305	25955.24023	24150.80859	23966.97852	24456.25195	23742.6582	21811.70508	23624.83008	23106.21875	24108.6582	23816.06836
Q9CQ65	783.9039917	672.7553101	676.8821411	490.8562927	825.6815186	712.9950562	699.8998413	847.4414063	704.9938965	642.2714844	712.9911499	686.25354
Q9CQ69	11659.03418	10472.50488	9841.289063	10223.91504	9445.901367	9873.128906	8369.4375	9417.083984	7704.164063	11020.36133	10925.38086	9981.418945
Q9CQ71	113.7451782	69.86100769	17.67310524	82.61611938	51.63051987	107.4319382	97.57765961	78.71987915	89.83932495	138.0465546	138.4270782	138.0826569
Q9CQ73	271.4757996	222.2049408	249.9225769	263.4035034	194.0971832	220.6395569	226.6018677	360.6984253	141.7216644	211.2631226	183.2393646	115.0662308
Q9CQ75	3526.36499	2914.466064	3276.607666	3126.208252	2670.123047	2764.407471	2636.713135	2945.724854	2455.83667	3453.213135	3224.406738	2767.723633
Q9CQ80	170.9576263	327.8183289	290.1069336	295.1869507	222.7298279	209.8865814	227.7853088	354.2611084	159.8668518	363.4232788	301.6950378	351.4034424
Q9CQ85	337.6921387	419.7882996	381.1229553	281.9690247	259.6784973	335.0095825	365.3227844	358.4819031	301.7456055	312.7983704	379.9547424	288.4968262
Q9CQ86	246.6845856	242.542099	270.9402466	256.2514648	295.3366394	267.9268188	335.6694641	287.5508728	311.6086731	220.1277161	189.8069458	282.3122253
Q9CQ89	780.4678345	879.6668701	356.5591431	793.8037109	767.8814087	653.302124	621.9260254	561.4196167	646.7632446	781.0278931	477.2207947	739.2850952
Q9CQ91	1349.875366	1249.593018	671.5889893	1238.1427	941.6809692	944.3565674	930.1864014	898.0723267	908.0864258	1240.686646	1318.68457	776.8434448
Q9CQ92	611.4353638	284.1481628	294.1611328	497.2294312	419.7336426	461.405304	561.8154907	503.8331909	496.1777344	531.7883301	489.782196	455.8435059
Q9CQA1	85.14401245	58.14259338	133.1118317	161.1975708	87.42632294	104.6629028	155.6929016	55.52175903	158.7634277	137.8218231	47.49693298	84.62109375
Q9CQA3	14739.56543	14350.42188	11532.50879	15823.01563	10451.40234	10773.74707	9363.446289	11272.67383	10399.62305	12137.19629	13378.30469	11801.4248
Q9CQA6	165.0826111	84.72208405	7.8511796	68.93035126	147.4956207	9.249137878	52.06450653	48.76958466	0	187.3049774	38.31094742	38.10846329
Q9CQA9	44.62716675	41.74166107	36.37985992	73.95907593	89.67575836	99.82868195	127.41539	44.63595581	134.4225464	88.42797089	99.30634308	61.38395691
Q9CQB2	209.7361755	185.2985992	119.7974167	167.4940033	136.4140625	195.2243347	210.8402557	167.3766632	175.1155243	130.5252228	84.92458344	120.9568939
Q9CQB5	506.9810181	409.5456543	448.7729187	314.6010742	381.3434143	410.0031128	514.8370972	585.2468262	485.8207092	335.9398499	411.7116699	302.4491882
Q9CQC2	14.74133205	0	306.9518738	0	0	0	0	23.38258362	0	0	0	0
Q9CQC6	355.1833191	456.6607056	556.0583496	389.0817566	464.7702942	463.7190247	436.4282532	426.4286804	441.4165955	380.0563049	474.5934143	335.1273193
Q9CQC7	3385.867676	3025.407715	3414.709473	3198.923828	2818.67749	2958.571289	1942.537842	2732.384277	3213.425293	3292.009521	3402.923584	3068.019043
Q9CQC8	208.8961945	103.4865189	160.9159546	214.1455383	243.9195099	173.333847	98.90164185	215.5910492	0	197.4798889	149.9778137	193.9622345
Q9CQC9	2536.578857	2538.518311	2289.051514	2535.815674	2848.192627	2900.100586	2868.047852	3148.654053	3145.594482	2934.164063	3201.542969	2467.186279
Q9CQD1	856.3106079	862.93396	920.0783691	1092.034912	841.112793	923.9650879	999.62677	701.5012207	927.1968994	855.4227905	708.050293	869.9243774
Q9CQE1	1250.746094	1706.783691	1839.683472	1576.072754	1703.450684	1503.014771	1737.955078	1564.367432	1734.083008	1726.524292	2015.887085	2037.355469
Q9CQE3	325.1399231	307.1497803	190.1795197	328.6298523	142.3144684	149.0495605	154.8780823	141.5265503	263.3136597	209.2893066	182.5843964	105.064743
Q9CQE7	95.27721405	47.56063843	101.8540497	17.02592087	98.3706131	79.48818207	0	108.5750275	46.82727432	30.72879601	110.8875198	150.8353882
Q9CQE8	612.2393188	666.0149536	714.1260376	647.2696533	610.8754272	655.2033081	646.1679077	575.4001465	660.7106934	705.6907959	657.5803223	651.2860107
Q9CQF0	215.7902832	214.9033508	167.5994568	210.1564178	220.2725067	235.3131409	168.2470245	161.4250488	192.9814758	244.1444244	185.2213135	220.6786499
Q9CQF3	353.9864502	567.2348022	365.7841187	366.9210205	424.0730896	391.352417	491.2739258	369.4603271	399.3425293	335.7443542	325.9277649	524.8001099
Q9CQF4	241.0157928	152.1763153	161.3891907	204.2111511	79.73761749	91.8784256	134.1342926	85.08540344	81.55825806	114.0436096	126.8365173	138.1049347
Q9CQF6	66.38518524	110.2623291	70.34967041	114.6455383	69.79875946	149.0488129	66.27765656	64.66620636	56.96450043	74.31314087	94.30870056	68.66643524
Q9CQF8	93.58440399	159.1188812	218.917511	251.9844513	137.5325775	219.9220886	117.9863586	128.6646423	268.4141541	60.96922302	187.1537628	141.8696289
Q9CQF9	761.8008423	970.5271606	1183.496704	896.2786255	832.4388428	858.0267944	871.9905396	756.274292	781.1685181	824.8955688	1066.072266	903.2227783
Q9CQG0	0	61.99641418	116.6831741	0	0	0	0	0	0	0	0	0
Q9CQG1	150.6739807	128.7358093	123.0545349	150.7100067	189.6074371	150.4461517	135.5788879	107.5608139	176.7718964	159.8243256	195.3057251	120.4853973
Q9CQH3	2570.944824	2231.293945	2515.960938	2371.703613	2415.472168	2169.500732	2452.87915	2292.658447	2638.170898	2707.68457	2424.473633	2627.206055
Q9CQH7	488.5223389	499.4870605	477.3385315	465.9978333	225.7488556	408.3917847	373.6670837	538.2062988	545.6165161	661.2357178	411.0453796	471.8499756
Q9CQI3	324.2878723	340.7029114	320.8928528	398.6779175	469.1528931	358.9624939	386.7691956	296.350647	351.6988831	146.0263062	387.603241	260.3330078
Q9CQI6	721.3973999	766.7370605	841.0765381	996.085022	1007.698547	1062.851929	1145.207764	1137.80603	1063.959351	994.1549072	1110.68811	1070.559448
Q9CQI7	70.49938202	147.2066345	83.64830017	85.99874115	47.51587677	62.5162735	45.87940216	83.09857941	83.32791901	107.9709396	71.74632263	72.6944809
Q9CQJ6	221.7041931	172.0691833	125.5684052	168.7749786	229.2201996	100.5469971	197.6171875	259.6187744	99.38316345	181.3384552	188.5049591	191.9226532
Q9CQJ8	1310.639282	1428.238647	1290.032715	1207.042847	994.0234985	969.4072266	992.5690308	925.3587646	1052.136108	1505.997803	1304.93103	1234.567017
Q9CQK7	68.91542053	101.1741104	91.06356049	61.31486893	94.23565674	59.80379868	77.6279068	92.27097321	55.29170609	74.7170639	65.15105438	38.87385178
Q9CQL5	266.0159302	157.1362762	316.9065857	292.4780273	203.6794739	266.3727722	227.5067749	142.1909943	204.4914551	234.4954071	199.0921783	165.9935303
Q9CQL6	146.8872223	94.48169708	78.14591217	103.6538696	104.3100128	129.7807617	146.3143463	85.92462921	113.208847	155.3957672	120.9666595	104.3360901
Q9CQM5	732.2918701	751.4771118	809.0536499	798.7404175	835.9425049	743.6630249	766.442688	722.0671997	811.6114502	721.2318115	666.6754761	840.7705688
Q9CQM9	1392.474121	1348.446777	1090.917358	1453.576782	1620.211182	1435.257935	1506.266724	1534.501099	1442.049316	1657.723145	1251.219238	1298.616455
Q9CQN1	2768.94458	2760.681885	2762.470215	2712.624512	2994.092285	2999.206543	2897.667725	2754.324463	2603.811523	2506.977295	2890.30127	2830.9104
Q9CQN3	367.3193665	364.4581909	313.8740234	284.4753113	78.39297485	161.2561646	252.4994965	246.1387024	173.2679749	435.6732788	300.2767639	331.21521
Q9CQN6	136.5087128	293.5217896	253.9872437	159.4933777	145.3216705	245.7329102	162.7053223	67.689888	159.7361755	162.3483734	180.367691	257.1486816
Q9CQN7	354.3315735	398.0897217	256.2707825	298.1035156	260.6200256	287.0267029	247.5491028	225.6325684	217.7135162	322.8167725	248.3027496	346.2631226
Q9CQP0	67.96662903	120.2472534	75.56889343	151.5117035	82.24876404	183.073349	130.3740845	120.5768814	77.86457062	127.2759552	151.3401489	90.36496735
Q9CQP3	14.60329533	87.78347778	101.0250549	0	0	0	25.5755558	25.01031494	61.29371643	41.6381073	23.27607727	62.90832901
Q9CQQ7	4906.379883	6510.444824	7020.956055	6332.538574	5265.791992	5904.60791	5059.749023	5227.253906	5012.943848	6538.36377	7120.30127	6236.193359
Q9CQQ8	661.3413696	663.3148193	671.4978027	442.9295044	610.8208618	421.489624	500.0548096	470.919342	363.6974792	451.4388123	389.5313721	287.8601074
Q9CQR2	3516.223145	3146.106934	4343.458008	3577.260986	3494.2229	3213.507813	3155.414063	3280.390381	3133.918457	3175.515137	3306.371826	2904.647217
Q9CQR4	1814.130493	1726.56604	1807.918091	2222.405518	1538.759277	1506.810669	1684.753052	1117.312988	1783.308472	1442.144043	1954.018555	1491.331299
Q9CQR6	220.6154785	270.7771912	123.5846024	179.8805389	158.2616577	194.4400635	104.5344162	98.8039093	166.2892303	91.08831024	144.4397583	86.73312378
Q9CQS2	149.5725708	242.5335999	93.81305695	85.16942596	82.53734589	108.0242386	96.88563538	56.79433441	193.0381317	116.1272278	71.8565979	84.9666748
Q9CQS8	109.4191513	299.7675781	284.9181519	215.4151306	182.6651306	307.6599426	343.1852417	515.1315918	107.2850342	148.2944946	211.4395447	157.9967651
Q9CQT1	617.8240967	608.0595093	527.9309082	571.2196045	480.7429199	518.784729	442.4448853	505.2117615	631.3424072	686.1053467	471.1438293	833.7683716
Q9CQU0	1459.720459	1049.347046	1472.372925	1589.873779	1342.101563	1295.148193	1827.77063	1482.190918	1411.852783	1430.372925	1287.258301	1287.472412
Q9CQU3	118.4890823	239.0203705	142.6695404	71.91216278	259.1307068	194.0299377	211.4021454	323.9293213	219.4515076	163.5014191	131.0263214	114.8543854
Q9CQV1	183.2883301	180.1253052	216.1573639	150.3946838	186.4089813	168.9364166	134.0106506	180.4709015	263.7966614	323.6858826	174.6763763	242.8844452
Q9CQV4	252.5993805	291.4203796	232.8402863	252.9613342	198.6796875	356.4063416	110.1443176	309.3991394	330.7536011	87.67921448	125.8109283	286.3925781
Q9CQV5	0	318.1688538	238.4136047	300.2254639	128.4102325	278.7741394	0	159.9056549	200.2761993	165.8818512	79.42985535	131.995697
Q9CQV6	194.0766144	190.772171	234.9965515	143.4144897	239.7696991	202.6313019	206.8963776	237.0036316	201.8554535	69.10359955	238.6340332	277.7354126
Q9CQV7	361.5820313	333.2993469	302.5299072	238.5735931	287.755249	255.2841949	148.7669373	191.4453735	277.0643311	257.3761597	203.8565063	183.3500671
Q9CQV8	13117.7207	12883.79297	9551.453125	11587.42188	12590.49609	12204.46094	13212.78027	13252.60254	12572.91113	12088.58984	11168.19434	11635.92969
Q9CQW0	250.6526337	284.3680115	549.2504883	332.5801697	469.3870239	513.2382202	257.1886597	487.8351135	438.6029358	683.258667	434.7557678	222.1622925
Q9CQW1	117.8990631	98.14295197	135.3439178	118.4380798	160.1979218	120.1347275	153.8671265	142.7066498	153.7914124	160.4571991	174.9890137	100.2936096
Q9CQW2	766.7646484	636.7783203	663.8366089	652.0050049	660.0374756	844.9337769	996.2838745	815.4493408	797.6254272	487.7027283	814.8752441	728.6477051
Q9CQW9	52.23131561	81.95329285	57.47791672	55.53448105	17.10247612	123.3737946	55.37277603	97.8620224	142.5825043	200.4107819	66.82180023	76.032547
Q9CQX2	7580.694336	8252.859375	6697.08252	6600.459473	6162.159668	7798.411133	8111.398438	6611.07373	5760.115234	6690.761719	8630.99707	3922.937256
Q9CQX8	269.4102478	248.7835846	157.2614441	243.9801331	174.5362701	232.7389679	32.6344986	206.5540009	437.4972229	316.2086182	245.0537109	137.331192
Q9CQY5	226.9972534	336.1968994	447.5963745	290.0949097	311.3431396	345.4067993	405.3782959	504.1469116	495.6499023	426.2416382	502.4007263	305.9787903
Q9CQY6	343.7828979	209.7317657	286.8320313	195.1258087	181.8800964	147.8599396	203.5263062	193.5375824	131.6365204	148.2919006	175.8139648	63.47109222
Q9CQZ1	26.80376244	157.1796722	189.6412354	122.6494598	226.3392944	163.7611847	256.297821	358.9582825	226.3233337	246.3748779	122.7350006	178.0823822
Q9CQZ5	3681.528564	3689.374268	3873.697266	4336.699219	3592.984131	3963.832275	2998.854004	2680.818115	4521.857422	4297.469727	3568.627441	3982.728027
Q9CQZ6	1567.023193	1610.914795	1905.684692	1869.927979	1431.388794	2135.600586	1265.825073	1745.293823	1579.801758	1789.36145	1670.486938	1456.130493
Q9CR00	1154.284668	1087.519775	782.0856323	1041.503784	1095.395752	862.2032471	928.1448364	960.9564209	580.8380127	999.7285156	635.2080078	835.8962402
Q9CR09	608.7259521	651.3210449	541.3968506	739.3284302	404.677887	707.4158936	583.7523193	625.4102783	610.0133667	707.6638184	535.946167	843.487915
Q9CR10	340.8191528	261.5229797	216.282608	266.6767883	171.318573	255.120285	0	48.81309128	147.931366	46.38253784	0	296.6522827
Q9CR13	156.4616547	143.8180695	181.2943878	113.320961	127.4737244	96.03285217	69.73168945	61.2606926	48.42463303	76.03281403	40.61600113	81.66616058
Q9CR16	1534.804932	1443.770874	1429.096924	1738.365356	1656.153931	1750.79834	1941.865479	1366.438477	1426.931885	1416.715942	1423.938843	1498.494873
Q9CR20	532.71521	468.9037476	666.8834839	268.956604	660.0949707	517.1283569	61.23899078	643.3566284	490.5328369	507.6680298	364.2243652	571.8449707
Q9CR21	238.6711884	233.3912201	415.5448608	349.3312378	257.853302	220.5658722	271.9259644	213.9262848	209.4768829	284.8800354	331.2157288	266.5730591
Q9CR24	386.1937561	366.2422485	476.5205688	374.6111755	329.4507141	311.460022	329.2142639	271.4184875	401.3182678	406.0135193	439.6410217	445.9833374
Q9CR25	178.736618	0	95.97660828	78.33039093	177.9162292	61.01609421	70.90668488	0	63.20148849	0	0	0
Q9CR26	120.2699661	166.8455811	189.6960449	163.9085541	93.18726349	170.8203125	167.1564941	118.8208618	158.7296295	131.8484192	172.1767578	191.818634
Q9CR27	160.7793884	87.26451111	157.1320496	51.7748909	42.60878754	55.04695511	56.42972565	113.1153412	21.50118065	133.9552002	92.5178833	183.5622101
Q9CR35	81.63856506	120.0561752	3294.819336	0	84.07442474	25.58131599	27.81035805	134.9067535	0	31.41012383	23.35012054	0
Q9CR41	297.3597717	366.1153259	396.887207	381.8770142	308.1384888	266.9795532	439.8990479	313.704834	385.92453	408.2306519	266.9554443	300.6612549
Q9CR51	338.7815552	225.8118134	80.03701019	169.2788391	106.8708191	222.8966827	360.6356201	190.4533386	226.2935944	134.9185486	232.5470734	238.5187836
Q9CR57	3640.002441	7892.402832	6772.61084	7590.562988	7565.714844	7030.084473	7123.258301	7629.834961	8160.946289	8304.669922	5182.01123	7920.841797
Q9CR59	153.1035461	164.2859039	137.5973816	103.6224594	197.0050049	136.925415	130.2542572	184.0933838	133.350296	181.7187653	194.0175629	203.4186249
Q9CR61	904.0274048	747.890564	682.7628174	694.729187	775.4262085	876.7688599	681.3605347	749.3684692	911.2179565	1117.642334	999.232605	673.6246338
Q9CR62	1743.501953	1868.992065	2602.764893	1850.061768	1876.981934	1833.754395	1585.457275	1556.565308	2191.458008	1938.768921	2621.865234	2200.852783
Q9CR67	328.171936	297.3265991	446.4927673	314.2756348	372.8166809	315.2879333	421.0222778	368.1191101	390.0870667	307.3166809	276.7790527	206.8310852
Q9CR68	9348.112305	8998.90332	8618.428711	8188.564453	7206.486816	7750.026367	6835.587891	7650.903809	8063.006836	9479.740234	10806.91895	8651.889648
Q9CR86	373.5288696	429.4778137	498.1976013	554.0355225	646.1821899	189.4525909	468.5531006	483.9400024	1005.137512	616.621521	285.5254211	515.5679932
Q9CR88	199.4726563	150.3503265	178.670639	157.6867218	158.2021484	153.0741119	137.5567322	168.0672302	187.8822327	208.4265594	219.4979553	272.481842
Q9CR89	235.8938141	205.9333038	33.45025253	70.75257111	61.63320923	152.2206726	112.6723709	98.40232086	63.67851639	75.95797729	115.2308502	124.310051
Q9CR95	87.38687897	77.29023743	105.3815002	104.9094467	158.9403534	123.0557709	112.4845581	151.2319946	130.704895	171.2797852	113.2441711	163.4050903
Q9CR98	1174.86084	915.6752319	1047.69397	1003.327393	886.5276489	818.4662476	732.333252	432.1437683	999.9473267	985.3518677	830.5959473	1207.46582
Q9CRA0	112.4549408	121.4632263	53.64040375	127.0799332	93.82940674	150.2610321	128.7942047	77.30885315	136.4950867	106.9154663	183.5433044	206.1088867
Q9CRA5	242.2956085	115.0590439	221.5957947	159.9666901	237.1083832	153.5146179	181.2036285	224.3842163	256.7703857	144.4165192	185.5046539	144.3098755
Q9CRA7	183.2664337	121.8893585	103.6654816	178.3881531	84.43087006	130.7698669	101.820549	69.38493347	128.1435089	78.59783173	175.4313354	127.784462
Q9CRA8	118.4344482	89.30931854	93.13194275	77.12650299	148.1274261	90.50292206	111.5976715	184.0603943	80.48807526	140.404007	103.2419357	90.91996765
Q9CRB0	127.2921448	55.35417175	146.8635559	81.68040466	106.4837723	84.05934143	91.89967346	46.52363968	88.32377625	35.68190002	42.79844284	45.84528351
Q9CRB2	358.4720154	432.5707397	394.3723755	605.6602173	136.1353302	417.1335449	200.9750366	241.2614441	150.7254028	170.7948608	141.6082001	260.1291809
Q9CRB3	5986.69873	7038.98291	2594.865479	7723.634766	7527.183594	6691.741699	8123.265625	6672.705566	6576.498535	7559.169434	6696.726563	7662.393066
Q9CRB8	114.5096359	146.4203491	209.1416473	190.2094574	169.240036	154.8806458	142.3932953	123.6067963	166.7400513	181.0296631	241.9824677	177.2284393
Q9CRB9	910.4828491	1021.184875	700.3152466	785.1532593	627.475647	626.9044189	689.7278442	921.1795044	1214.613159	850.0178833	880.026123	863.2349854
Q9CRC3	0	0	0	0	0	0	0	35.9936409	98.17613983	0	0	0
Q9CRC8	131.3553162	89.11023712	63.94128418	6.27130127	21.68481255	139.5553284	73.50086212	60.10041428	287.3109131	3.276126623	31.46336174	22.19988823
Q9CRD0	630.6931763	655.2672729	574.8552246	664.8239746	664.6119385	674.7830811	482.1828308	499.9917297	877.7360229	852.4406128	691.2554932	477.107605
Q9CRD2	334.5229187	238.2119904	334.9064636	289.6065063	382.7532043	304.157135	315.8067017	391.3640747	294.4285583	276.8906555	341.6771545	263.2861938
Q9CRT8	0	3.405154705	13.20632744	28.00185204	11.12072372	28.90884018	62.37457275	18.64631653	7.993721962	37.4653244	54.51776505	0
Q9CS42	177.2943878	167.6678925	15.90348148	160.2973328	223.893158	162.458725	102.2269135	124.6611252	141.4723358	146.9811707	128.0281372	109.9544678
Q9CSH3	45.09973145	98.27827454	107.315712	86.04865265	92.77607727	98.47408295	120.5339508	77.8733902	62.645298	101.1698151	81.70648956	61.13083267
Q9CSN1	90.96347809	166.0669403	107.1155014	74.46346283	161.257782	65.51626587	132.4235077	124.8473206	142.63237	192.6109314	161.9232941	132.2608948
Q9CSU0	229.7123413	225.1503601	187.0570679	166.7467194	263.1781616	239.9880219	253.640564	282.8899841	175.4331207	211.9062958	205.7313843	342.8364258
Q9CT10	77.21637726	65.67643738	123.138649	61.49803162	67.46219635	127.7080688	128.5312653	94.91928101	156.953064	150.5888977	77.48789215	104.105957
Q9CU62	183.0350189	139.9741211	162.2701569	149.7910156	186.0264587	116.6882935	202.1997986	196.2051239	221.7567902	261.2417297	170.937149	174.7091217
Q9CV28	63.40419006	76.51355743	142.4275513	72.86325836	19.80265999	49.79286194	40.69895172	39.15171051	0	1.736553669	23.17857361	83.9717865
Q9CVB6	507.4709473	593.7653809	810.5353394	580.5183105	742.5662231	666.4520874	820.7823486	671.8104248	743.3798218	575.3005371	710.7008667	846.3919067
Q9CW03	135.3786774	147.1567383	182.0299225	139.9259338	91.17740631	116.6621399	141.4956818	168.2594604	130.6996155	120.8487396	109.749527	115.5649338
Q9CW42	1247.810425	1354.900879	1631.861084	1339.840698	1225.890625	1186.295776	1107.416016	976.1838989	1257.915771	1168.990967	1431.801636	1153.265015
Q9CW46	75.591362	89.55564117	298.7410278	0	89.68183899	113.9549561	134.7195129	114.3811417	99.66953278	95.67584229	79.67486572	66.16175079
Q9CWB7	186.5092773	87.98646545	46.0223999	0	72.6869278	62.89195251	58.3573761	108.4357758	92.88526917	0	83.73756409	69.02136993
Q9CWD8	120.1418152	63.22872543	67.71190643	169.9384308	107.7025986	87.62042999	118.0573578	102.6421204	184.2549286	143.6147308	197.3616943	96.62010956
Q9CWE0	62.83609009	74.8903656	52.7462883	62.7503624	52.60552979	23.56290245	51.71903229	75.87563324	62.98531342	91.81156158	20.49406242	76.19341278
Q9CWG8	79.91410828	153.3215332	217.1430511	217.4081116	177.6750336	127.8478775	74.34801483	141.793045	95.74182892	75.44313049	133.7686768	140.2903748
